contour_id,level,lon,lat
0,-210.0,-16.7535398236809,65.02394592162274
0,-210.0,-16.753709948549577,65.02406008933467
0,-210.0,-16.753711365030426,65.02406246149197
0,-210.0,-16.753768109060424,65.02423203222952
0,-210.0,-16.753711365030426,65.02427885324909
0,-210.0,-16.7535398236809,65.02438364188697
0,-210.0,-16.75336828233137,65.02438364188697
0,-210.0,-16.753196740981842,65.02440246745225
0,-210.0,-16.753072875974688,65.02440397512437
0,-210.0,-16.753025199632315,65.02440455066859
0,-210.0,-16.753023331402503,65.02440397512437
0,-210.0,-16.752853658282785,65.0243202892226
0,-210.0,-16.752749160425378,65.02423203222952
0,-210.0,-16.752682116933254,65.0241461384355
0,-210.0,-16.752510575583727,65.02415929072946
0,-210.0,-16.752339034234197,65.02415418458853
0,-210.0,-16.75216749288467,65.02421024862048
0,-210.0,-16.75212546169373,65.02423203222952
0,-210.0,-16.751995951535143,65.0243420847862
0,-210.0,-16.751936220921884,65.02440397512437
0,-210.0,-16.751880363800637,65.02457591801924
0,-210.0,-16.751824410185613,65.02471765227068
0,-210.0,-16.751652868836086,65.02471765227068
0,-210.0,-16.751641711591073,65.02474786091409
0,-210.0,-16.751525548950028,65.02491980380894
0,-210.0,-16.751481327486555,65.02499314514247
0,-210.0,-16.751423622365472,65.02509174670381
0,-210.0,-16.75133156505119,65.02526368959866
0,-210.0,-16.75130978613703,65.02530703934096
0,-210.0,-16.751138244787498,65.02539574105903
0,-210.0,-16.75107819085853,65.02543563249351
0,-210.0,-16.751049825178157,65.02560757538838
0,-210.0,-16.751031184649737,65.02577951828323
0,-210.0,-16.75096670343797,65.02591688982002
0,-210.0,-16.750950401930936,65.02595146117808
0,-210.0,-16.750874048341846,65.02612340407295
0,-210.0,-16.750826776822674,65.0262953469678
0,-210.0,-16.75079516208844,65.02637056829602
0,-210.0,-16.750623620738914,65.02644114671617
0,-210.0,-16.750573613694648,65.02646728986265
0,-210.0,-16.750452079389383,65.02663752330041
0,-210.0,-16.750450792346623,65.02663923275752
0,-210.0,-16.750383097769028,65.02681117565237
0,-210.0,-16.750280538039856,65.02693503912934
0,-210.0,-16.750241186734698,65.02698311854722
0,-210.0,-16.75010899669033,65.02706031164546
0,-210.0,-16.7499374553408,65.02709713994865
0,-210.0,-16.749765913991272,65.02714906648909
0,-210.0,-16.749754601839225,65.02715506144209
0,-210.0,-16.74959437264174,65.02725531975148
0,-210.0,-16.749486883121683,65.02732700433694
0,-210.0,-16.749422831292215,65.02736304536649
0,-210.0,-16.749251289942684,65.02744644143536
0,-210.0,-16.749079748593157,65.02744644143536
0,-210.0,-16.748968869407044,65.02749894723179
0,-210.0,-16.748908207243627,65.02753391810727
0,-210.0,-16.7487366658941,65.02763466841054
0,-210.0,-16.748668775341145,65.02767089012666
0,-210.0,-16.74856512454457,65.02772137712613
0,-210.0,-16.748393583195043,65.02772137712613
0,-210.0,-16.748222041845516,65.02779355057947
0,-210.0,-16.748096632629206,65.02784283302151
0,-210.0,-16.748050500495985,65.02786306979719
0,-210.0,-16.74787895914646,65.02796235037475
0,-210.0,-16.747812568650904,65.02801477591636
0,-210.0,-16.747774660126684,65.02818671881123
0,-210.0,-16.747707417796928,65.02834244324438
0,-210.0,-16.74770036298607,65.02835866170608
0,-210.0,-16.747707417796928,65.02836573516541
0,-210.0,-16.74787895914646,65.02836573516541
0,-210.0,-16.748003714451382,65.02853060460093
0,-210.0,-16.748050500495985,65.02856753047783
0,-210.0,-16.748222041845516,65.02860006570714
0,-210.0,-16.748393583195043,65.02863940264359
0,-210.0,-16.74856512454457,65.02869191340157
0,-210.0,-16.748607475684924,65.0287025474958
0,-210.0,-16.7487366658941,65.02877641708596
0,-210.0,-16.748908207243627,65.02877641708596
0,-210.0,-16.749043084549207,65.02887449039065
0,-210.0,-16.748978831335307,65.0290464332855
0,-210.0,-16.748908207243627,65.02908113654507
0,-210.0,-16.7487366658941,65.02908931524493
0,-210.0,-16.74856512454457,65.02917854834247
0,-210.0,-16.74852030667413,65.02921837618037
0,-210.0,-16.748393583195043,65.02935291678666
0,-210.0,-16.748339869853385,65.02939031907522
0,-210.0,-16.748222041845516,65.02948700557472
0,-210.0,-16.748050500495985,65.02948700557472
0,-210.0,-16.747932178925762,65.02956226197007
0,-210.0,-16.747976104426836,65.02973420486494
0,-210.0,-16.748050500495985,65.02988237167997
0,-210.0,-16.748057976952108,65.02990614775979
0,-210.0,-16.748216580096212,65.03007809065464
0,-210.0,-16.748222041845516,65.03007982015838
0,-210.0,-16.748393583195043,65.0300803590015
0,-210.0,-16.74856512454457,65.0301823750517
0,-210.0,-16.748676200847903,65.0302500335495
0,-210.0,-16.7487366658941,65.03026338166818
0,-210.0,-16.748908207243627,65.03030439513111
0,-210.0,-16.749079748593154,65.03036348896273
0,-210.0,-16.74923081732148,65.03042197644436
0,-210.0,-16.749251289942684,65.03042760974893
0,-210.0,-16.749422831292215,65.03042951672488
